team,id,o,os,d,ds,h,hs
Ajaccio,1,0.22559529593954952,0.20079948793585528,0.08590621810840102,0.21716821102027786,0.261287707256317,0.06325425377166358
Auxerre,2,0.03919614511511048,0.20908119536730194,-0.1293734206049105,0.20705183789609705,0.261287707256317,0.06325425377166358
Béziers,3,-0.26,0.20790449763407318,-0.26,0.1898939795739015,0.261287707256317,0.06325425377166358
Brest,4,0.14168583482140973,0.20461950598875653,0.09014895573177621,0.2173358527730523,0.261287707256317,0.06325425377166358
Châteauroux,5,-0.0444541889223428,0.21194164835050586,-0.038161801281943235,0.21084429719889722,0.261287707256317,0.06325425377166358
Clermont,6,0.08934730622609778,0.2085341146806124,0.24312178946816343,0.22542864507466134,0.261287707256317,0.06325425377166358
Gazélec Ajaccio,7,-0.3366685451436596,0.22876335379602414,-0.20128850823022737,0.20191700999293657,0.261287707256317,0.06325425377166358
Le Havre,8,0.0941209292903498,0.207912269797948,0.3117834556111907,0.2316989238939711,0.261287707256317,0.06325425377166358
Lens,9,-0.007129012345574311,0.21021176493923305,-0.030134218383751955,0.20978619141947227,0.261287707256317,0.06325425377166358
Lorient,10,0.1953706980399615,0.20335936319769102,0.022264863285957826,0.2134269896108986,0.261287707256317,0.06325425377166358
Nancy,11,-0.2062504187858841,0.22099921233866468,-0.117201166330386,0.20598124820280958,0.261287707256317,0.06325425377166358
Metz,12,0.42,0.19350800237441368,0.42,0.22480527447122922,0.261287707256317,0.06325425377166358
Niort,13,-0.016778109914409357,0.21298223097234925,-0.23047632600691945,0.20228757275784703,0.261287707256317,0.06325425377166358
Orléans,14,0.08496734541987795,0.20699629173899972,-0.2519999915449804,0.20008161218658865,0.261287707256317,0.06325425377166358
Paris,15,-0.0626536023239039,0.21465609987416295,0.333436554848306,0.22910751441790583,0.261287707256317,0.06325425377166358
Grenoble Foot 38,16,-0.26,0.21346410499793703,-0.26,0.1987071801468394,0.261287707256317,0.06325425377166358
Troyes,17,0.42,0.19440189718711465,0.42,0.2517334240720947,0.261287707256317,0.06325425377166358
Sochaux,18,0.07282592517363469,0.20832397364532382,-0.203841974510205,0.20410366648456138,0.261287707256317,0.06325425377166358
Red Star,19,-0.32814981377038904,0.22940705832556943,-0.34177545355089106,0.19722075848309653,0.261287707256317,0.06325425377166358
Valenciennes,20,0.04766710374075526,0.2074761188860525,-0.26629634926241214,0.19975010508491017,0.261287707256317,0.06325425377166358
