team,id,o,os,d,ds,h,hs
AFC Bournemouth,1,0.1692141703405819,0.20953137968375193,-0.36446060028808763,0.2005135011157991,0.22830534021940194,0.06017410038351846
Arsenal,2,0.41614988544824427,0.199136127580735,-0.06488437779227249,0.21257821903159643,0.22830534021940194,0.06017410038351846
Brighton & Hove Albion,3,-0.30411448402035435,0.22918265114065764,-0.19151747982326964,0.2045753107962618,0.22830534021940194,0.06017410038351846
Burnley,4,-0.05184178139663078,0.21806261745463254,-0.3112009751649192,0.20045704428559827,0.22830534021940194,0.06017410038351846
Cardiff City,5,-0.3230956932049162,0.23252680884785026,-0.3302898056451931,0.20011302196021336,0.22830534021940194,0.06017410038351846
Chelsea,6,0.2580341523156591,0.20385972107926964,0.2085560872872446,0.223225427855056,0.22830534021940194,0.06017410038351846
Crystal Palace,7,0.06111988087048616,0.21224846921768947,-0.08313037467109222,0.20934362955329525,0.22830534021940194,0.06017410038351846
Everton,8,0.10984232898045233,0.21048545502335259,0.0555411557148667,0.21608297303819196,0.22830534021940194,0.06017410038351846
Fulham,9,-0.31129061966013266,0.231449560925804,-0.4899589308321329,0.19461691782599805,0.22830534021940194,0.06017410038351846
Huddersfield Town,10,-0.7810107710300714,0.26187164218651027,-0.4148245092285269,0.19703895480987718,0.22830534021940194,0.06017410038351846
Leicester City,11,0.055080268840953336,0.21329424611528847,0.016263531549808623,0.2141764019004324,0.22830534021940194,0.06017410038351846
Liverpool,12,0.587311246027111,0.19223265089344338,0.7381428488199603,0.2587753772627786,0.22830534021940194,0.06017410038351846
Manchester City,13,0.653668235971255,0.19115841443230042,0.6890768248282461,0.25762121519850956,0.22830534021940194,0.06017410038351846
Manchester United,14,0.3049282466371547,0.20255349983382248,-0.11512828380737138,0.20864805195068892,0.22830534021940194,0.06017410038351846
Newcastle United,15,-0.1369213005034989,0.22056177492516346,0.024469835096250604,0.21286559051750678,0.22830534021940194,0.06017410038351846
Southampton,16,-0.05261299261234264,0.21661748542296153,-0.28010298394999517,0.20281714880472657,0.22830534021940194,0.06017410038351846
Tottenham Hotspur,17,0.32061494286255193,0.20162428665190998,0.20528531620835047,0.2251867254231223,0.22830534021940194,0.06017410038351846
Watford,18,0.08552549578794677,0.208868817457705,-0.18968652989083248,0.20631338009208622,0.22830534021940194,0.06017410038351846
West Ham United,19,0.08098555149102533,0.2110068415354261,-0.12128604669226192,0.20819953791741755,0.22830534021940194,0.06017410038351846
Wolverhampton Wanderers,20,-0.02654562622044885,0.21509224169923008,0.06176421148345598,0.2156006156275011,0.22830534021940194,0.06017410038351846
