team,id,o,os,d,ds,h,hs
Trelleborg,1,-0.27895483098759416,0.26217931620493734,-0.3573289017046885,0.22988852146713615,0.19523003157896845,0.07747996825926609
AIK,2,0.18617549759966118,0.2343510506270115,0.5123869919075795,0.28016542240639936,0.19523003157896845,0.07747996825926609
Djurgården,3,0.3394511508438398,0.23197839730283418,0.19828348719258412,0.2601451322874554,0.19523003157896845,0.07747996825926609
Elfsborg,4,0.36680274100400095,0.23056627754399636,-0.46823254993198027,0.22740395560487997,0.19523003157896845,0.07747996825926609
GIF Sundsvall,5,-0.24847657228779302,0.2611184546770017,-0.18217994587719707,0.23890020569458895,0.19523003157896845,0.07747996825926609
Häcken,6,0.08778154917278422,0.24324415917849576,0.2878845915887633,0.2565495726736562,0.19523003157896845,0.07747996825926609
Dalkurd,7,-0.2554551356622105,0.25891836156963804,-0.15973400165755275,0.24169972452097205,0.19523003157896845,0.07747996825926609
Hammarby,8,0.10874576491856898,0.24333243369433755,-0.13392556017216653,0.2376709603603602,0.19523003157896845,0.07747996825926609
IFK Göteborg,9,0.10319232618521348,0.24129389558046513,-0.06629966300120015,0.24304089457682265,0.19523003157896845,0.07747996825926609
Brommapojkarna,10,-0.18786203064380036,0.2552567000576474,-0.18461723669453298,0.23997941677654278,0.19523003157896845,0.07747996825926609
Kalmar,11,-0.21743408305080852,0.2591908843611454,-0.24736852270706736,0.23200627643643404,0.19523003157896845,0.07747996825926609
Malmö FF,12,0.4896069630744298,0.22747193095448662,0.29260245089578313,0.2600601912708634,0.19523003157896845,0.07747996825926609
Norrköping,13,0.16788566504570324,0.23681856701100337,-0.06480993136622022,0.24103194381866064,0.19523003157896845,0.07747996825926609
Örebro,14,0.027621815927378852,0.2459163376069628,-0.35707140698834244,0.22924774335309847,0.19523003157896845,0.07747996825926609
Östersunds FK,15,0.22189294187721476,0.23675514319203267,0.14737984369236415,0.2537180292211807,0.19523003157896845,0.07747996825926609
Sirius,16,0.2100092074918542,0.23588413889021576,-0.31177544933947765,0.2347627341085636,0.19523003157896845,0.07747996825926609
