team,id,o,os,d,ds,h,hs
Amiens SC,1,-0.21396549842688728,0.2217274997796988,0.207199934471456,0.2201835457676486,0.23595240567333706,0.06367001630179969
Angers SCO,2,-0.10179454372521277,0.21776893467815653,-0.055808311664792526,0.20512298626734343,0.23595240567333706,0.06367001630179969
Bordeaux,3,0.1261922052863928,0.2058972944371637,0.013916958809166671,0.21018944248778057,0.23595240567333706,0.06367001630179969
Caen,4,-0.5120391202389742,0.24391892058234896,-0.05902122103263946,0.20756713105112912,0.23595240567333706,0.06367001630179969
Dijon,5,0.17919383838091857,0.2076553839969048,-0.34940162438540223,0.1970301322471416,0.23595240567333706,0.06367001630179969
Guingamp,6,0.06112204313656152,0.20942874972597453,-0.18496751344212806,0.20155776312224047,0.23595240567333706,0.06367001630179969
Lille,7,-0.10973811543388091,0.21811242211850496,-0.3078394865094377,0.19655300616528346,0.23595240567333706,0.06367001630179969
Nîmes,8,-0.25890165250034813,0.2265247221509381,-0.4535555468936417,0.19181229452543114,0.23595240567333706,0.06367001630179969
Monaco,9,0.6174433184399231,0.18951114350767376,0.02643943945926509,0.21250317944052274,0.23595240567333706,0.06367001630179969
Montpellier,10,-0.2606876527494348,0.22505147703962128,0.40864083035422344,0.23170441549120252,0.23595240567333706,0.06367001630179969
Nantes,11,-0.2658571828072736,0.22635838790115767,0.16677168302970583,0.21700768392091946,0.23595240567333706,0.06367001630179969
Nice,12,0.12245444528093077,0.20793974322769734,-0.08889485124816485,0.20542131576303735,0.23595240567333706,0.06367001630179969
Olympique Lyonnais,13,0.6154366680310936,0.1872194812501242,0.08637542723600067,0.2146098990640112,0.23595240567333706,0.06367001630179969
Olympique Marseille,14,0.5351182408029361,0.1905541687135463,0.007623977676554524,0.2106645142306004,0.23595240567333706,0.06367001630179969
PSG,15,0.7807005130837278,0.1836318890978144,0.43312082064618257,0.23557765991165233,0.23595240567333706,0.06367001630179969
Rennes,16,0.05984259262417738,0.2098643407929634,0.1243735523219004,0.21694784847833806,0.23595240567333706,0.06367001630179969
Saint-Étienne,17,-0.034284255462734066,0.21302033020615344,-0.036489476870843245,0.20676283583067773,0.23595240567333706,0.06367001630179969
Strasbourg,18,-0.048259934421249234,0.21334185395911703,-0.3152948774117759,0.196571535334545,0.23595240567333706,0.06367001630179969
Toulouse,19,-0.17603609076850055,0.22032997843298288,-0.10587699569295288,0.20267647914032225,0.23595240567333706,0.06367001630179969
Reims,20,-0.3386810165686074,0.23101713580259278,-0.17046512012723036,0.20228442213316614,0.23595240567333706,0.06367001630179969
