team,id,o,os,d,ds,h,hs
Aarau,1,0.10807507003180843,0.2590291449757918,-0.24676197724157603,0.25541724249453457,0.2848147458690605,0.08595561466689451
Chiasso,2,-0.12851260356983008,0.26654092445688765,-0.19245418707568138,0.25536190220004085,0.2848147458690605,0.08595561466689451
FC Schaffhausen,3,0.36303523541856814,0.2503532408426914,-0.06345127928390656,0.26228518596422923,0.2848147458690605,0.08595561466689451
Lausanne Sport,4,0.33,0.24697817886539483,0.33,0.27117074852140866,0.2848147458690605,0.08595561466689451
Rapperswil-Jona,5,0.07245252536623063,0.2584907633930157,0.07459667209065786,0.2649674631235261,0.2848147458690605,0.08595561466689451
Servette,6,0.11612630698023872,0.2562631367955174,0.2359024950599369,0.26885447267999546,0.2848147458690605,0.08595561466689451
Vaduz,7,0.30395004071135456,0.2530776759613763,-0.0569031983133831,0.26107070349494454,0.2848147458690605,0.08595561466689451
Wil,8,-0.19661377847085795,0.26850151103532544,-0.005729420013825449,0.2598340585013997,0.2848147458690605,0.08595561466689451
Winterthur,9,-0.08352716566114174,0.2660354060210665,-0.19549692222792497,0.25668866108972405,0.2848147458690605,0.08595561466689451
Kriens,10,-0.36,0.26762971335075064,-0.36,0.24483351214673005,0.2848147458690605,0.08595561466689451
