id,o,os,d,ds,h,hs,sw_id,name
1,0.40113587851979055,0.22484972733843012,0.20876286321146945,0.25484232724000344,0.17825688923935656,0.07788556053671952,2146,Malmö FF
2,0.39365337344718054,0.22447775085293006,0.02736494847860572,0.24572268129180455,0.17825688923935656,0.07788556053671952,2147,Hammarby
3,-0.3276391854950179,0.2598290104387637,0.07175709406765983,0.24782066211973286,0.17825688923935656,0.07788556053671952,2148,Kalmar
4,0.0361621612436125,0.2407917642612344,-0.3567346018975237,0.22777176046839717,0.17825688923935656,0.07788556053671952,2149,IFK Göteborg
5,0.050909257958205945,0.2382038110359645,0.1715522785754132,0.2500801754617545,0.17825688923935656,0.07788556053671952,2150,Djurgården
6,-0.40239724094699725837,0.2670282770240116,-0.4025263549743968771,0.2200936130800541,0.17825688923935656,0.07788556053671952,2155,Helsingborg
7,0.25172824604029875,0.2279817896261509,0.7895113155148569,0.29880227579295776,0.17825688923935656,0.07788556053671952,2153,AIK
8,-0.09592613728590238,0.24752173189161594,-0.07114283780203139,0.24067868700595432,0.17825688923935656,0.07788556053671952,2156,Örebro
9,0.21925640647089553,0.23181262486598236,0.04006672320404616,0.24726206819162783,0.17825688923935656,0.07788556053671952,2157,GIF Sundsvall
10,-0.24822199238401063,0.25752208595210807,-0.08846062125649358,0.23798319323264905,0.17825688923935656,0.07788556053671952,2158,Elfsborg
11,-0.40235738502779355563,0.2646724421186649,-0.4025259559654133179,0.2212916827649416,0.17825688923935656,0.07788556053671952,2171,Falkenberg
12,0.2884439484723474,0.22860021334634864,0.28853665753510915,0.260041749921962,0.17825688923935656,0.07788556053671952,2163,Norrköping
13,0.41687065413027635,0.22282646979369297,0.2769033297586106,0.25878541015586654,0.17825688923935656,0.07788556053671952,2398,Häcken
14,0.022636167273625562,0.24106748044362905,-0.49834407485112714,0.2206799335472035,0.17825688923935656,0.07788556053671952,2478,Sirius
15,0.3059137602980026,0.2288234916328959,-0.07269562994238661,0.2389294886318986,0.17825688923935656,0.07788556053671952,4034,Östersunds FK
16,-0.40219107021690924295,0.2538427673147066,-0.40219222719352967,0.2246586926325383,0.17825688923935656,0.07788556053671952,3864,AFC Eskilstuna
