team,id,o,os,d,ds,h,hs
Arka Gdynia,1,-0.07707796337646892,0.22843966028791476,-0.07620606141141222,0.22562794400969907,0.24870208746941216,0.07126305899269576
Cracovia Kraków,2,0.07441580549217015,0.22215068998391177,-0.16641178311270313,0.22177968375232945,0.24870208746941216,0.07126305899269576
Górnik Zabrze,3,0.4228719936333583,0.21193914035228428,-0.181877438635775,0.21969732186050184,0.24870208746941216,0.07126305899269576
Jagiellonia Białystok,4,0.18415369429974673,0.22025190336946213,0.10793569185008903,0.2316129248422773,0.24870208746941216,0.07126305899269576
Korona Kielce,5,0.09269712343779354,0.22387905538646694,-0.10840029992686259,0.22149647432062497,0.24870208746941216,0.07126305899269576
Lechia Gdańsk,6,-0.03490165252639662,0.22859244445450022,-0.2423552159578178,0.21984952373822506,0.24870208746941216,0.07126305899269576
Lech Poznań,7,0.13240515226524008,0.22055589957493776,0.3245798078187283,0.24327431295348112,0.24870208746941216,0.07126305899269576
Legia Warszawa,8,0.1542319105616564,0.21936725952976943,0.26649540251350956,0.24119008816626755,0.24870208746941216,0.07126305899269576
Nieciecza,9,-0.16175480432646985,0.23545774394087807,-0.37945035555470985,0.2130013278338713,0.24870208746941216,0.07126305899269576
Piast Gliwice,10,-0.1675906658730616,0.23368887869599014,-0.06224703317671358,0.22423630037424927,0.24870208746941216,0.07126305899269576
Pogoń Szczecin,11,-0.04962340279750464,0.22899087287571185,-0.17393918780483547,0.22075671267280067,0.24870208746941216,0.07126305899269576
Sandecja Nowy Sącz,12,-0.31413304944090503,0.24242146406385154,-0.17162557203387843,0.22074730743867305,0.24870208746941216,0.07126305899269576
Śląsk Wrocław,13,0.060238227980972246,0.2240113827993982,-0.20202821532689005,0.2203706645258617,0.24870208746941216,0.07126305899269576
Wisła Kraków,14,0.11894373259362369,0.2228949292570009,0.0993221707249016,0.23059187493820452,0.24870208746941216,0.07126305899269576
Wisła Płock,15,0.1547600827752943,0.2215030421733487,0.02319389903520939,0.22853422681058333,0.24870208746941216,0.07126305899269576
Zagłębie Lubin,16,-0.009137670944721442,0.22703096557540345,0.10843442388355895,0.23039964123608342,0.24870208746941216,0.07126305899269576
