team,id,o,os,d,ds,h,hs
Coventry Bears,1,0.9378537505251001,0.23246687781596792,-1.7210752797183124,0.22695532354672496,0.12763452566137415,0.03651202429310063
Doncaster RLFC,2,1.250259992026407,0.2283163990328653,-0.7507479554943297,0.23381324293140146,0.12763452566137415,0.03651202429310063
Hunslet,3,1.3372619028481327,0.2288714146820354,-1.0011300559338494,0.2314532858478305,0.12763452566137415,0.03651202429310063
Keighley Cougars,4,1.0927040303587618,0.23188147094888503,-1.3667970468536883,0.22889961519310356,0.12763452566137415,0.03651202429310063
London Skolars,5,1.0730260159540188,0.23132151999482556,-1.3075569813120682,0.23018046799069858,0.12763452566137415,0.03651202429310063
Newcastle Thunder,6,1.5437134161776283,0.2273380848002543,-0.907677350427186,0.23133147957161987,0.12763452566137415,0.03651202429310063
North Wales Crusaders,7,1.169361409010468,0.22991339285384352,-1.2358397519868514,0.23007980412495727,0.12763452566137415,0.03651202429310063
Oldham,8,1.4246350704965212,0.2276141819352444,-0.8422752133567084,0.23364770301499765,0.12763452566137415,0.03651202429310063
West Wales Raiders,9,0.48554366750438016,0.23993511172214957,-1.9693872215414576,0.22588496319590387,0.12763452566137415,0.03651202429310063
Whitehaven RLFC,10,1.3042191792640736,0.2289429989888728,-0.6792989087506615,0.2363435405055665,0.12763452566137415,0.03651202429310063
Workington Town,11,1.3704992755692187,0.22863873443696506,-1.2067929593809512,0.22950708716665352,0.12763452566137415,0.03651202429310063
