team,id,o,os,d,ds,h,hs
Aldershot Town,1,0.08537649587886362,0.2056172468205357,0.05525260079124957,0.21037426286581642,0.1473832864840515,0.05662496595298919
Barrow,2,-0.1035611772575918,0.21226479995992908,-0.16204214178168355,0.20002772540350458,0.1473832864840515,0.05662496595298919
Boreham Wood,3,0.014385924754015207,0.20523551324050002,0.2536058038106984,0.2214395439232817,0.1473832864840515,0.05662496595298919
Bromley,4,0.3119174164141603,0.1946106025897337,-0.09396726745823115,0.20621555349736678,0.1473832864840515,0.05662496595298919
Harrogate,5,-0.33,0.2202768252600392,-0.33,0.19203516936812273,0.1473832864840515,0.05662496595298919
Dagenham & Redbridge,6,0.12278403211212573,0.20115468074843104,-0.1238417500717527,0.20333125834977228,0.1473832864840515,0.05662496595298919
Dover Athletic,7,0.13630180409794895,0.20037843675580128,0.20070438463253584,0.2186982213691427,0.1473832864840515,0.05662496595298919
Eastleigh,8,0.2283168249314953,0.19753399347148992,-0.3839590162030608,0.1940403141328335,0.1473832864840515,0.05662496595298919
Ebbsfleet United,9,0.10410659998769617,0.2028036375689317,0.14098404396382416,0.21353300405239833,0.1473832864840515,0.05662496595298919
Fylde,10,0.40300567814153543,0.19006324097355465,0.05051434022282989,0.21186627784332035,0.1473832864840515,0.05662496595298919
Gateshead,11,0.1519038087147344,0.20059963137886547,-0.15020531894625924,0.20087884246305465,0.1473832864840515,0.05662496595298919
Braintree,12,-0.31,0.216087840570519,-0.31,0.1899930386122376,0.1473832864840515,0.05662496595298919
Halifax Town,13,-0.049149837143842516,0.21150291125460427,-0.12207535652508375,0.20133021602349627,0.1473832864840515,0.05662496595298919
Hartlepool United,14,0.05768638229777271,0.2044277541190386,-0.15801323332681183,0.20045434425246758,0.1473832864840515,0.05662496595298919
Leyton Orient,15,0.03739253156766358,0.20549643177560947,0.007331847486615026,0.20757596440403284,0.1473832864840515,0.05662496595298919
Barnet,16,0.19,0.1943330504569156,0.19,0.2148904622400056,0.1473832864840515,0.05662496595298919
Maidenhead United,17,0.15634469993868422,0.20036164290647082,-0.2165718126037929,0.19860085190193075,0.1473832864840515,0.05662496595298919
Maidstone United,18,-0.04716137247263867,0.2096307052220745,-0.1764832831748691,0.19992461861558136,0.1473832864840515,0.05662496595298919
Solihull Moors,19,-0.14445624427257633,0.2136050425790871,0.05586154103563215,0.2073127746837127,0.1473832864840515,0.05662496595298919
Sutton United,20,0.19881899169861622,0.19876680788925918,-0.00993907338747048,0.2073304036118194,0.1473832864840515,0.05662496595298919
Havant & Waterlooville,21,-0.18,0.21883591415534562,-0.18,0.2003984689894908,0.1473832864840515,0.05662496595298919
Chesterfield,22,0.28,0.19017954983983554,0.28,0.2167455417565636,0.1473832864840515,0.05662496595298919
Salford,23,-0.15,0.2099197374140771,-0.15,0.19417514618006937,0.1473832864840515,0.05662496595298919
Wrexham,24,-0.10404793024084069,0.21332173609007743,0.31288609297292425,0.22405327512452508,0.1473832864840515,0.05662496595298919
