team,id,o,os,d,ds,h,hs
Ajaccio,1,-0.35813265920975523,0.23895001496354903,-0.06461577052747529,0.2122153837380784,0.14213610717617536,0.06907639807995157
Auxerre,2,-0.2453092513690449,0.22944872415139442,0.1778983656435872,0.22749456689828312,0.14213610717617536,0.06907639807995157
Béziers,3,-0.22595305442930394,0.22914708117993626,-0.17315528812927503,0.207722774987853,0.14213610717617536,0.06907639807995157
Brest,4,0.41311089180566707,0.1981423739578288,0.1443664456001219,0.22625543323714534,0.14213610717617536,0.06907639807995157
Châteauroux,5,-0.12406604197552952,0.22253107131347868,-0.006424921373546443,0.2156265610573823,0.14213610717617536,0.06907639807995157
Clermont,6,0.04216707012342034,0.2135413825376008,0.11177312623480985,0.22318169406829805,0.14213610717617536,0.06907639807995157
Gazélec Ajaccio,7,-0.31447408934584387,0.23492676770091014,-0.22890649812083805,0.20534815853689914,0.14213610717617536,0.06907639807995157
Grenoble Foot 38,8,0.030919330779606014,0.21549849373940463,-0.12491789410080524,0.21218577021462562,0.14213610717617536,0.06907639807995157
Le Havre,9,0.06876188729349032,0.2108711201207426,0.0343515738210795,0.21873100863245024,0.14213610717617536,0.06907639807995157
Lens,10,0.11729166842336175,0.2094247073992529,0.3792359798380195,0.23820986399992228,0.14213610717617536,0.06907639807995157
Lorient,11,0.19289127062970118,0.20577015138751092,7.889600211029689e-4,0.21850355928238813,0.14213610717617536,0.06907639807995157
Metz,12,0.3328164765171651,0.19877202988003909,0.5533337744797602,0.25109470087041447,0.14213610717617536,0.06907639807995157
Nancy,13,-0.14287092933856083,0.22598034108844126,-0.17787285079188642,0.20881782238120764,0.14213610717617536,0.06907639807995157
Niort,14,-0.2092361262862558,0.22634350754915644,0.02213892165498874,0.2186300640837808,0.14213610717617536,0.06907639807995157
Orléans,15,0.20898170326674934,0.2075631762134224,-0.25539757420038467,0.20438020698384965,0.14213610717617536,0.06907639807995157
Paris,16,-0.1727155779037346,0.2252443403646321,0.625816298225584,0.2574941452068068,0.14213610717617536,0.06907639807995157
Red Star,17,-0.37734977226761907,0.24041302722939956,-0.31613882220684286,0.20227430485807818,0.14213610717617536,0.06907639807995157
Sochaux,18,-0.42928912163500155,0.24035669011853106,-0.015166083286755354,0.21527040137991132,0.14213610717617536,0.06907639807995157
Troyes,19,0.17750494030255937,0.20825514856954694,0.37460191630795997,0.2403105191153837,0.14213610717617536,0.06907639807995157
Valenciennes,20,0.2379097339703199,0.2065485390758529,-0.39732167863528367,0.19987698180274974,0.14213610717617536,0.06907639807995157
