team,id,o,os,d,ds,h,hs
Chornomorets,1,-0.3824667568648545,0.2847999403693044,-0.33248423407388783,0.24760332421425205,0.17890342589337907,0.09750038627784782
Dynamo Kyiv,2,0.6009032256985757,0.23800341190371668,0.4165280714014973,0.28044551247267396,0.17890342589337907,0.09750038627784782
Karpaty,3,-0.26282086524456455,0.2725801557090469,-0.27613338785488384,0.25068815263660404,0.17890342589337907,0.09750038627784782
Mariupol',4,0.12388394908525277,0.2578978519049521,0.004923813683386851,0.253961874387423,0.17890342589337907,0.09750038627784782
Oleksandria,5,-0.25616227756836546,0.2685745205040178,0.22779916808105238,0.27465857980278796,0.17890342589337907,0.09750038627784782
Olimpik Donetsk,6,-0.2378711376985142,0.26985196799318284,-0.07642925075841699,0.2601355996892064,0.17890342589337907,0.09750038627784782
Shakhtar Donetsk,7,0.7159358101292421,0.23538307818549567,0.40755241916522394,0.28171730241293036,0.17890342589337907,0.09750038627784782
Stal Kamianske,8,-0.46014127660514204,0.2842907334359276,-0.23553213098593326,0.25104217314517163,0.17890342589337907,0.09750038627784782
Veres,9,-0.20551942172538828,0.27359607803446995,0.32336869401309026,0.26693574176730817,0.17890342589337907,0.09750038627784782
Vorskla,10,0.07858735848406198,0.2559115312042165,0.16782582564962537,0.2649289152475098,0.17890342589337907,0.09750038627784782
Zirka,11,-0.5772422129385993,0.29482984250172606,-0.12075805208057837,0.25768323281414124,0.17890342589337907,0.09750038627784782
Zorya,12,0.26221878677011545,0.25375218357912266,-0.03014142199808061,0.2546594734302971,0.17890342589337907,0.09750038627784782
