team,id,o,os,d,ds,h,hs
Brisbane Broncos,1,1.2562534933963199,0.18787383538153898,-1.2060871891711318,0.18886829669795144,0.12767054190332597,0.031629707489782916
Canberra Raiders,2,1.2647336625522134,0.1875189111439097,-1.2448888364212152,0.18812041477615196,0.12767054190332597,0.031629707489782916
Canterbury Bulldogs,3,1.0024744590908201,0.19074298126087966,-1.0821293353528922,0.1894119070369205,0.12767054190332597,0.031629707489782916
Cronulla Sharks,4,1.1438341447801839,0.18788538322163686,-1.005212106489031,0.19024538427894938,0.12767054190332597,0.031629707489782916
Gold Coast Titans,5,1.087735927055715,0.18999674254360216,-1.2967772864122373,0.18780433552302012,0.12767054190332597,0.031629707489782916
Manly Sea Eagles,6,1.148993153846141,0.18901044367318637,-1.3791663895447168,0.18731542205653937,0.12767054190332597,0.031629707489782916
Melbourne Storm,7,1.1841891584829738,0.18761375397896762,-0.8652155840106246,0.19092827813035962,0.12767054190332597,0.031629707489782916
New Zealand Warriors,8,1.081722119830341,0.18968912026176213,-1.032170852575726,0.19020523415744864,0.12767054190332597,0.031629707489782916
Newcastle Knights,9,0.9734084854736633,0.1908770766214656,-1.351263474637362,0.18745380560551567,0.12767054190332597,0.031629707489782916
North Queensland Cowboys,10,1.0378355282571694,0.19001954057714185,-1.1858050379661693,0.188627148780006,0.12767054190332597,0.031629707489782916
Parramatta Eels,11,0.8464307602541297,0.19250002486401074,-1.2423124474679266,0.18821843981539357,0.12767054190332597,0.031629707489782916
Penrith Panthers,12,1.1659997822537513,0.18762956402361353,-1.0806904525068628,0.18911826301389112,0.12767054190332597,0.031629707489782916
South Sydney Rabbitohs,13,1.2787222512647252,0.18748024952594697,-1.019757116157683,0.1900129836675253,0.12767054190332597,0.031629707489782916
St. George Illawarra Dragons,14,1.2333430649088368,0.18779909192070884,-1.0827549145021154,0.18900448880756404,0.12767054190332597,0.031629707489782916
Sydney Roosters,15,1.1847132754902021,0.1875097574240976,-0.7719364694592646,0.1919522547433644,0.12767054190332597,0.031629707489782916
Wests Tigers,16,0.8569194111223123,0.192576824344839,-1.0564422233605517,0.1904897530768363,0.12767054190332597,0.031629707489782916
