id,o,os,d,ds,h,hs,sw_id,name
1,-0.005725735368443073,0.23873060015027053,0.05557944760604796,0.24342079945649575,0.30918091409000864,0.07898930436581683,531,Baník Ostrava
2,0.29151995287023164,0.22718982736265114,0.3157954376696781,0.25630528319033,0.30918091409000864,0.07898930436581683,532,Sparta Praha
3,0.6109237001262492,0.21554001405830153,0.4380348122359436,0.26641868635523647,0.30918091409000864,0.07898930436581683,533,Slavia Praha
4,-0.02129489091591111,0.24091390434245985,-0.11911646226395567,0.23276692351720207,0.30918091409000864,0.07898930436581683,534,Sigma Olomouc
5,-0.16854928789862764,0.2488808099719256,-0.03906133938215036,0.23767549427813683,0.30918091409000864,0.07898930436581683,536,Zlín
6,-0.284816335361815,0.25525252287590394,0.31668328121428696,0.256966383393218,0.30918091409000864,0.07898930436581683,537,Slovan Liberec
7,-0.1642361691928987,0.24821438016430886,-0.08959130833251075,0.23441979578960095,0.30918091409000864,0.07898930436581683,539,Teplice
8,0.30924496015411507,0.22575511983385207,0.3492494395934535,0.2597976113845162,0.30918091409000864,0.07898930436581683,540,Jablonec
9,-0.0647476019865893,0.24816190553481418,-0.40174535179042403,0.2242775242677063,0.30918091409000864,0.07898930436581683,541,Příbram
10,0.040246752269884216,0.23791949680105537,-0.2522757142868169,0.23105300468416642,0.30918091409000864,0.07898930436581683,542,Opava
11,0.1672025530581693,0.23105670945989906,0.36196383195368675,0.26156047307831753,0.30918091409000864,0.07898930436581683,546,Viktoria Plzeň
12,0.2966298987351127,0.22693722588507612,-0.14299943814848268,0.23348995918630214,0.30918091409000864,0.07898930436581683,548,Mladá Boleslav
13,-0.2715933733315535,0.25650275126798266,0.04243819403980258,0.2427345485058573,0.30918091409000864,0.07898930436581683,550,Bohemians 1905
14,-0.4550925306971635,0.2711272594555995,-0.462641942346477,0.22043554133478543,0.30918091409000864,0.07898930436581683,2782,Dukla Praha
15,0.04312999515899618,0.24029560494291907,-0.29268370714977243,0.22709428466542067,0.30918091409000864,0.07898930436581683,2784,Karviná
16,-0.21596366877207154,0.25362690349758366,-0.18896346568864478,0.23252015387353617,0.30918091409000864,0.07898930436581683,2986,Slovácko
