team,id,o,os,d,ds,h,hs
Augsburg,1,-0.02113760714871553,0.22633786550329837,-0.04425251193274469,0.22232850012408684,0.30418675650965166,0.0681525856140727
Bayer Leverkusen,2,0.2635406087312768,0.21500975114362647,-0.014783711397670997,0.22495253931549133,0.30418675650965166,0.0681525856140727
Bayern München,3,0.7181340646548704,0.20072777446415813,0.38384012088037456,0.24637508120433688,0.30418675650965166,0.0681525856140727
Borussia Dortmund,4,0.3421907126253775,0.2131890604205745,-0.06712654383072165,0.22282007188531544,0.30418675650965166,0.0681525856140727
Borussia M'gladbach,5,0.051686858466965156,0.2256556431469015,-0.14953635376708918,0.21833573670312031,0.30418675650965166,0.0681525856140727
Eintracht Frankfurt,6,0.022102758571425348,0.2256482529937236,-0.02369059997002896,0.22486970874658624,0.30418675650965166,0.0681525856140727
Freiburg,7,-0.3012484528641789,0.24211720460487648,-0.22657457811986248,0.21520590618790075,0.30418675650965166,0.0681525856140727
Fortuna Düsseldorf,8,-0.40488532140693595,0.24842325625516046,-0.11943957304133851,0.21929966893413363,0.30418675650965166,0.0681525856140727
Hannover 96,9,0.010675303650658297,0.22529001981156405,-0.20492288959026334,0.2149224962498881,0.30418675650965166,0.0681525856140727
Hertha BSC,10,-0.020849963400143015,0.2265700855053273,-0.043630161819480685,0.22297494070036045,0.30418675650965166,0.0681525856140727
Hoffenheim,11,0.39142646455803703,0.20890333441408312,-0.0727665389997689,0.22248518526364688,0.30418675650965166,0.0681525856140727
Nürnberg,12,-0.25293458026845617,0.2409045260772207,-0.4511751475596418,0.20541518325033256,0.30418675650965166,0.0681525856140727
Mainz 05,13,-0.13616795776041152,0.2360979283838679,-0.16051205579713174,0.21848403436341418,0.30418675650965166,0.0681525856140727
RB Leipzig,14,0.268508198591462,0.21469733658752396,-0.20326639866735915,0.21790721490080273,0.30418675650965166,0.0681525856140727
Schalke 04,15,0.13630891626628236,0.21851054300814218,0.18705822906251862,0.2336443668702547,0.30418675650965166,0.0681525856140727
Stuttgart,16,-0.2073686301403863,0.23669481153867922,0.20621111887450835,0.23646068679251983,0.30418675650965166,0.0681525856140727
Werder Bremen,17,-0.1778081957618477,0.23485564407051618,0.10239163686686871,0.22929296053363893,0.30418675650965166,0.0681525856140727
Wolfsburg,18,-0.19698605779565187,0.23737768732592038,-0.05591280987212508,0.22266479444895734,0.30418675650965166,0.0681525856140727
