team,id,o,os,d,ds,h,hs
ADO Den Haag,1,0.015175264834537407,0.2173057581111146,-0.19013344803243362,0.20723970088525398,0.19568791475045763,0.06357523995152672
Ajax,2,0.659153514619728,0.19670806289968257,0.288227256771896,0.237465531750917,0.19568791475045763,0.06357523995152672
AZ,3,0.45130394532037155,0.20335753632039683,0.16605473681291658,0.23002533500205413,0.19568791475045763,0.06357523995152672
Excelsior,4,-0.06181113795660673,0.22483372873403001,-0.2059711995211665,0.21208062128750063,0.19568791475045763,0.06357523995152672
Feyenoord,5,0.5231695016747557,0.20253720848223453,0.11109108588460907,0.22826501807643157,0.19568791475045763,0.06357523995152672
Groningen,6,0.099356012033689,0.21689326055334054,-0.08288320290185783,0.21608111050273968,0.19568791475045763,0.06357523995152672
Heerenveen,7,0.1040122190734163,0.21456604672446228,-0.16692488263318989,0.21358274528372717,0.19568791475045763,0.06357523995152672
Heracles,8,0.1139338553919993,0.2168539951312111,-0.32780677576643236,0.2064034987006372,0.19568791475045763,0.06357523995152672
NAC Breda,9,-0.09091646791626318,0.22802660281039341,-0.20186823789110578,0.2117510354201905,0.19568791475045763,0.06357523995152672
PEC Zwolle,10,-0.06930076777500334,0.22595634911166906,-0.1492113046932526,0.21436699519514085,0.19568791475045763,0.06357523995152672
PSV,11,0.642678157374849,0.19678112532972114,0.12546886342545557,0.22746715505677031,0.19568791475045763,0.06357523995152672
Roda JC,12,-0.05428846483612185,0.22466232089705473,-0.3952865842518502,0.20507521719924424,0.19568791475045763,0.06357523995152672
Sparta Rotterdam,13,-0.25494302676950126,0.23590752204109774,-0.46917166181315184,0.20090333879181013,0.19568791475045763,0.06357523995152672
Twente,14,-0.1852728783861486,0.23086477140717462,-0.2975233729787156,0.2082565576057644,0.19568791475045763,0.06357523995152672
Utrecht,15,0.27769322836954474,0.20668064708630668,-0.20254740237121152,0.20834009642697718,0.19568791475045763,0.06357523995152672
Vitesse,16,0.3894868754292102,0.20141778362618634,-0.049756706848833446,0.21412960260869196,0.19568791475045763,0.06357523995152672
VVV,17,-0.2469406558071865,0.2326091845388021,-0.1422658066631237,0.21496845563128836,0.19568791475045763,0.06357523995152672
Willem II,18,0.11314456831277503,0.21666047722814283,-0.31214479327241235,0.2089258161096424,0.19568791475045763,0.06357523995152672
