team,id,o,os,d,ds,h,hs
AEK Athens,1,0.2841511529187583,0.2316293867387101,0.9766577194395673,0.32145453244192623,0.3902911538107534,0.08830221491994542
Apollon Smirnis,2,-0.4319643952702369,0.2728922150297384,0.03989672533483766,0.24608911345737725,0.3902911538107534,0.08830221491994542
Asteras Tripolis,3,0.08338663706190337,0.23831955009513253,0.3736412418222484,0.2665124477617245,0.3902911538107534,0.08830221491994542
Atromitos,4,0.17341703127396976,0.2349180005220322,0.49781202721904827,0.2760469936891659,0.3902911538107534,0.08830221491994542
Kerkyra,5,-0.5460543693752801,0.2820685856165875,-0.368249384545489,0.22926110304643152,0.3902911538107534,0.08830221491994542
Lamia,6,-0.5500421136218531,0.2800488722113558,0.07137509228221832,0.2482499530200022,0.3902911538107534,0.08830221491994542
Larissa,7,-0.4461426274033062,0.2733230112052171,-0.11741180506776962,0.23611852195315355,0.3902911538107534,0.08830221491994542
Levadiakos,8,-0.46627415534527866,0.2766250965945265,0.077831929577889,0.2473513957553982,0.3902911538107534,0.08830221491994542
Olympiakos Piraeus,9,0.5373535960727569,0.22080780488094523,0.1067378528478557,0.2562927944535622,0.3902911538107534,0.08830221491994542
Panaitolikos,10,-0.11514074639897787,0.24851066815766815,-0.11008616193180021,0.23730297954819554,0.3902911538107534,0.08830221491994542
Panathinaikos,11,-0.1579609131263169,0.2586104120193394,0.16329259299689056,0.2543868306644639,0.3902911538107534,0.08830221491994542
Panionios,12,-0.10025590288372897,0.2483891086112931,0.14038164018843224,0.2503508921947598,0.3902911538107534,0.08830221491994542
PAOK,13,0.5131664864278209,0.22209383820074538,0.8610575623915644,0.31296760210728414,0.3902911538107534,0.08830221491994542
PAS Giannina,14,-0.12619832807398376,0.25099521727010626,0.05098090036467524,0.24445409775773927,0.3902911538107534,0.08830221491994542
Platanias,15,-0.8000471447779699,0.3102665949350247,-0.5669419067946309,0.22004168027189874,0.3902911538107534,0.08830221491994542
Xanthi,16,-0.1334382224400637,0.24983175432693555,0.17426389881229057,0.2536757389058733,0.3902911538107534,0.08830221491994542
