id,o,os,d,ds,h,hs,sw_id,name
1,0.1524208779355253197,0.19880193546067373,0.15205372888163491398,0.22090215210557101,0.33755368507679273,0.06694772417342369,1248,Chievo
2,0.15237975876504040224,0.20072487436022482,0.152012017398493400618,0.21635680913164415,0.33755368507679273,0.06694772417342369,1261,Empoli
3,-0.06020828868226202485,0.20590072524951536,-0.0601940214447732659,0.2263677088198105,0.33755368507679273,0.06694772417342369,1290,Pisa
4,-0.1871373993388467,0.22498864058668108,-0.10229919764442985,0.2090191942284342,0.33755368507679273,0.06694772417342369,1258,Livorno
5,0.0665581867040619,0.21472361153340144,-0.053714810467416656,0.21354787953525498,0.33755368507679273,0.06694772417342369,1262,Perugia
6,-0.10706685960015995,0.2254239607577058,-0.18013748218077472,0.20653986583358844,0.33755368507679273,0.06694772417342369,1271,Ascoli
7,-0.24845550503220631,0.2270248924873797,0.02524276697005291,0.21733269665448315,0.33755368507679273,0.06694772417342369,1274,Venezia
8,-0.08068763512049605,0.21932247704407792,-0.21537653123425038,0.20652750198502684,0.33755368507679273,0.06694772417342369,1275,Salernitana
9,0.15208367944002058988,0.212657522144582,0.152011957319870187519,0.215991681686318,0.33755368507679273,0.06694772417342369,2981,Frosinone
10,-0.12144105666277524,0.22247991895280037,0.08752529156454925,0.22003182090614437,0.33755368507679273,0.06694772417342369,1280,Crotone
11,0.10382888143028562,0.21049795987796813,-0.01351851417709897,0.21551510941209606,0.33755368507679273,0.06694772417342369,1282,Pescara
12,0.14473004293601643,0.20945139780165833,-0.016346703090438935,0.21569945571566995,0.33755368507679273,0.06694772417342369,1288,Spezia
13,0.07293158271609763,0.21126661747855938,0.20362786683775697,0.225407568492277,0.33755368507679273,0.06694772417342369,1291,Cittadella
14,0.30105240450352705,0.20252335123658902,-0.00402422401404411,0.21522028860091974,0.33755368507679273,0.06694772417342369,1302,Benevento
15,-0.0604255927372593737,0.2190497315753763,-0.060751618312289591,0.21334285981092624,0.33755368507679273,0.06694772417342369,2547,Juve Stabia
16,-0.20860697231882702,0.2254603304391512,0.32776650666645674,0.23415007868118456,0.33755368507679273,0.06694772417342369,2340,Cremonese
17,-0.28058086915332675,0.22977386742992306,0.0942457914066394,0.21830239430813483,0.33755368507679273,0.06694772417342369,5677,Cosenza
18,-0.06011757796104573968,0.22419098993539704,-0.0603757098914091198,0.2016963235461269,0.33755368507679273,0.06694772417342369,12109,Virtus Entella
19,-0.06021750912680714263,0.2278212046294748,-0.06015821330485649,0.21162607934901803,0.33755368507679273,0.06694772417342369,12131,Pordenone
20,-0.06021750912680714263,0.2278212046294748,-0.06015821330485649,0.21162607934901803,0.33755368507679273,0.06694772417342369,12229,Trapani
