team,id,o,os,d,ds,h,hs
Bradford Bulls RLFC,1,1.7133437449267537,0.194782957854506,-0.3501428703181089,0.2071889081991275,0.18096267907415758,0.02799314300546927
Coventry Bears,2,0.6931803943147107,0.20290969066780562,-1.6429218763052358,0.19585128542019797,0.18096267907415758,0.02799314300546927
Doncaster RLFC,3,1.489499188590561,0.1958547743466767,-0.960158690188779,0.20002563060868436,0.18096267907415758,0.02799314300546927
Hemel Stags,4,0.4668102572888688,0.20519695744558286,-1.8296626725011633,0.1949265103955638,0.18096267907415758,0.02799314300546927
Hunslet,5,1.2489136707900748,0.19773465868875706,-1.1000626290102873,0.19922206934117762,0.18096267907415758,0.02799314300546927
Keighley Cougars,6,1.3832944244708987,0.1969608224108668,-1.2103350894387415,0.19801428840757843,0.18096267907415758,0.02799314300546927
London Skolars,7,1.1116660763914574,0.1985047977569963,-1.4899915471611607,0.19648311172408367,0.18096267907415758,0.02799314300546927
Newcastle Thunder,8,1.3712185770629517,0.19607818441372077,-0.9740737379603323,0.20127392381271142,0.18096267907415758,0.02799314300546927
North Wales Crusaders,9,1.027815734951565,0.19946239694599893,-1.189791773183007,0.19809854621961287,0.18096267907415758,0.02799314300546927
Oldham,10,1.411346605454419,0.19591253723829458,-0.6331625740662266,0.20372901389839043,0.18096267907415758,0.02799314300546927
West Wales Raiders,11,-0.027426547098362005,0.21607453817217595,-2.310657236092945,0.1934044434049842,0.18096267907415758,0.02799314300546927
Whitehaven RLFC,12,1.189670513460976,0.1976990887974865,-0.9862138725600389,0.20019737381351485,0.18096267907415758,0.02799314300546927
Workington Town,13,1.3669868048926128,0.19638244937675295,-0.9388026902647908,0.19950105750002284,0.18096267907415758,0.02799314300546927
York City Knights,14,1.6465039606569907,0.19482988370885207,-0.47718598824107866,0.20585217334605055,0.18096267907415758,0.02799314300546927
