id,o,os,d,ds,h,hs,sw_id,name
1,0.4869304956261248,0.22096017578936217,0.16040093589823778,0.25239808750806625,0.3148459140204148,0.0864015718627249,1841,Zenit
2,0.2594513264213467,0.22954426861075553,0.4053150921657914,0.26531107382174857,0.3148459140204148,0.0864015718627249,1842,CSKA Moskva
3,0.24640235024132318,0.23107629212249456,0.21958254112405123,0.25397936873261645,0.3148459140204148,0.0864015718627249,1843,Lokomotiv Moskva
4,0.03177686494350938,0.23874637154064093,0.1334973757774447,0.24954311041281887,0.3148459140204148,0.0864015718627249,1844,Spartak Moskva
5,-0.2215000355307652,0.2565544737008124,0.25108288160545544,0.2552704479720757,0.3148459140204148,0.0864015718627249,1845,Dinamo Moskva
6,-0.29913427349676835,0.2605810398876475,-0.23576949598029803,0.22813609371378224,0.3148459140204148,0.0864015718627249,1848,Krylya Sovetov
7,-0.3658996771950683,0.26557993193356905,0.18819382939399382,0.24974674083445347,0.3148459140204148,0.0864015718627249,1852,Rubin Kazan
8,-0.34388781788184763,0.26331317235468654,0.44520880821760817,0.2670477793244816,0.3148459140204148,0.0864015718627249,1854,Rostov
9,-0.2175210963430305,0.25575124407218786,0.17975396367978524,0.2514297417192513,0.3148459140204148,0.0864015718627249,1856,Akhmat Grozny
10,0.13863903023229016,0.23394292699567348,0.06556275091150837,0.24581149998629329,0.3148459140204148,0.0864015718627249,1863,Arsenal Tula
11,-0.484903343118951007,0.3092998636586164,-0.48429960466532497954,0.22526744831707515,0.3148459140204148,0.0864015718627249,18401,Sochi
12,-0.030512234530115052,0.24784762038759495,-0.22894578035704788,0.2278226811149907,0.3148459140204148,0.0864015718627249,3750,Ural
13,0.11572080756788806,0.23695005313206075,0.03592084308852766,0.24157727162644754,0.3148459140204148,0.0864015718627249,4049,Orenburg
14,-0.4843230678036046473,0.26607470309457615,-0.48441328195162043235,0.2220121684111297,0.3148459140204148,0.0864015718627249,24539,Tambov
15,0.4389123109869808,0.22256725399716465,0.38869949655226715,0.26649474740139506,0.3148459140204148,0.0864015718627249,10610,Krasnodar
16,-0.36064782685376273,0.2652896587945886,0.06638367942360728,0.24322015914200082,0.3148459140204148,0.0864015718627249,13204,Ufa
