team,id,o,os,d,ds,h,hs
Castleford Tigers,1,1.1266614537813706,0.21686353177419293,-1.0199221075439597,0.21764970470343886,0.08125771119869869,0.03148265426208949
Catalans Dragons,2,1.006191192800434,0.21805311773559274,-1.3221247569452756,0.21620937265825965,0.08125771119869869,0.03148265426208949
Huddersfield Giants,3,1.0894514951810408,0.21809494667278223,-1.3628910486667052,0.21598437579204635,0.08125771119869869,0.03148265426208949
Hull FC,4,1.1714778027778472,0.21764262898349027,-1.3843547269330523,0.21550559493553598,0.08125771119869869,0.03148265426208949
Hull Kingston Rovers,5,1.0091791976316395,0.21803329591758158,-1.353615956228344,0.2153148554584033,0.08125771119869869,0.03148265426208949
Leeds Rhinos,6,1.170747480029643,0.21662385225647443,-1.194920127898849,0.2167057334777038,0.08125771119869869,0.03148265426208949
Toronto Wolfpack,7,0.942278849449087,0.21915609932228824,-1.3869775152015384,0.21538167153041915,0.08125771119869869,0.03148265426208949
Salford Red Devils,8,1.3294293279002585,0.2151661208402753,-1.071887074580867,0.21751456265078056,0.08125771119869869,0.03148265426208949
St Helens,9,1.499282740465147,0.21450922923195673,-0.7245011775642116,0.22043641762461702,0.08125771119869869,0.03148265426208949
Wakefield Trinity,10,1.102928717169234,0.21757771742002324,-1.3142422035638905,0.2162101885937632,0.08125771119869869,0.03148265426208949
Warrington Wolves,11,1.2505113469651425,0.21574287997127692,-1.0007727967556808,0.21847110909803347,0.08125771119869869,0.03148265426208949
Wigan Warriors,12,1.2274872191506447,0.21624240796274366,-1.0258654950564388,0.21673263289569114,0.08125771119869869,0.03148265426208949
