id,o,os,d,ds,h,hs,sw_id,name
1,0.3576955910100559,0.17826093804329726,-0.06938141611043291,0.1916397046087274,0.2709161040724564,0.05227598759289031,665,Aston Villa
2,-0.6543320792242021,0.2304349229498985,-0.27802689582906176,0.18205755388022976,0.2709161040724564,0.05227598759289031,666,Bolton Wanderers
3,0.10816380099186669,0.18837000834557657,-0.0060660777625163136,0.19254396216914269,0.2709161040724564,0.05227598759289031,669,Birmingham City
4,-0.16952691662871275,0.1983925772512911,0.37000547772940806,0.2088570608156149,0.2709161040724564,0.05227598759289031,671,Middlesbrough
5,0.11595630425041424,0.18757046943765301,-0.17956951413321293,0.18624168656913437,0.2709161040724564,0.05227598759289031,672,Blackburn Rovers
6,0.4819903753835801,0.17527533980038804,-0.009992979801108505,0.19399212677355637,0.2709161040724564,0.05227598759289031,677,Norwich City
7,0.4178249507320716,0.1780512944673628,-0.08861257621102431,0.18971788878854637,0.2709161040724564,0.05227598759289031,678,West Bromwich Albion
8,0.2191004625647709,0.1835373807703012,0.13452455244847195,0.1997098327929897,0.2709161040724564,0.05227598759289031,681,Leeds United
9,-0.446675275829641,0.21539989918755575,-0.2694457823224181,0.18126518116967802,0.2709161040724564,0.05227598759289031,685,Ipswich Town
10,-0.11097031987985219,0.19729656236776238,-0.09616020951629757,0.1883042307179324,0.2709161040724564,0.05227598759289031,686,Wigan Athletic
11,0.2930428387130911,0.18188108242668988,0.32763240669074706,0.2074914982296183,0.2709161040724564,0.05227598759289031,687,Sheffield United
12,-0.17364907802883114,0.19926670465252638,-0.12388281396339382,0.18700263899718814,0.2709161040724564,0.05227598759289031,688,Reading
13,-0.17176382345602537,0.19962928961941084,-0.09410006500417911,0.18773611833742923,0.2709161040724564,0.05227598759289031,689,Millwall
14,-0.24489548558868374,0.20558393413395692,0.11442716113905826,0.1967668730462543,0.2709161040724564,0.05227598759289031,690,Stoke City
15,0.15865999772094688,0.18827281984903413,-0.15282003912528355,0.18583826933099376,0.2709161040724564,0.05227598759289031,693,Preston North End
16,0.056041775374909904,0.19009727373064406,0.08340233742292973,0.1953993769670755,0.2709161040724564,0.05227598759289031,694,Nottingham Forest
17,-0.08235027708770279,0.1983027779740918,-0.3556505940635259,0.17869664838895313,0.2709161040724564,0.05227598759289031,695,Rotherham United
18,0.17983566663189773,0.18638832969555608,0.06024907693047909,0.19694194988911667,0.2709161040724564,0.05227598759289031,699,Derby County
19,-0.07051938966387525,0.19605741779261315,-0.20040460606989285,0.18273443463298797,0.2709161040724564,0.05227598759289031,702,Queens Park Rangers
20,0.023519726607862848,0.19269338565723979,0.08690740226510076,0.19574084876586842,0.2709161040724564,0.05227598759289031,707,Bristol City
21,0.04432304416962104,0.19030917527432265,-0.03823480086761299,0.1924901966565414,0.2709161040724564,0.05227598759289031,719,Sheffield Wednesday
22,0.2399201888994675,0.18250941877766919,-0.030117146389073802,0.19074728457183796,0.2709161040724564,0.05227598759289031,722,Brentford
23,0.11427566558398254,0.1876288710084293,-0.164961789164665,0.18729488386750534,0.2709161040724564,0.05227598759289031,725,Hull City
24,0.12579422253487413,0.1889224468878368,-0.07278623298660779,0.18867141174259905,0.2709161040724564,0.05227598759289031,738,Swansea City
