id,o,os,d,ds,h,hs,sw_id,name
1,0.24285514050558274,0.21031309557863123,-0.055326381920733456,0.2197500416974397,0.2629429488810609,0.06513142683003559,960,Werder Bremen
2,0.6420001645587545,0.19778072973401106,0.3628233716303457,0.24233771898965942,0.2629429488810609,0.06513142683003559,961,Bayern München
3,-0.35620725087427285,0.24012724529564014,-0.33687964150374444,0.20718834580473985,0.2629429488810609,0.06513142683003559,962,Stuttgart
4,0.3907036584921007,0.20535928625507796,-0.12345382236902883,0.21549517616783964,0.2629429488810609,0.06513142683003559,963,Bayer Leverkusen
5,0.49061023617464333,0.20223749537001365,0.10346194294908856,0.2252990436492961,0.2629429488810609,0.06513142683003559,964,Borussia Dortmund
6,-0.19941063292624273,0.2313204071885742,-0.07387724649578682,0.21751903665761416,0.2629429488810609,0.06513142683003559,966,Schalke 04
7,0.3095519703443527,0.20871272097099067,-0.0602207824143071,0.21825800180861413,0.2629429488810609,0.06513142683003559,968,Wolfsburg
8,0.0025940350016041922,0.22087890447710565,-0.2434256945912747,0.20970485269771585,0.2629429488810609,0.06513142683003559,970,Freiburg
9,0.1801228113764298,0.2140066961842771,0.15038160333112718,0.22840182671786716,0.2629429488810609,0.06513142683003559,971,Borussia M'gladbach
10,-0.38608889734124385,0.24447682647563748,-0.39548799234680454,0.20391441881258762,0.2629429488810609,0.06513142683003559,972,Hannover 96
11,0.04363910761890986,0.21924388372609166,-0.194633493060489,0.2108201926560907,0.2629429488810609,0.06513142683003559,974,Hertha BSC
12,-0.5268844160539472,0.2501389640464175,-0.31937222081948974,0.20879095201083284,0.2629429488810609,0.06513142683003559,975,Nürnberg
13,0.019919050471717666,0.22042824297076205,-0.19387829827899924,0.21254041350662894,0.2629429488810609,0.06513142683003559,977,Mainz 05
14,0.27619782312794716,0.21155602980337404,-0.03692369646837986,0.21847716799248942,0.2629429488810609,0.06513142683003559,979,Eintracht Frankfurt
15,0.0967869028496634,0.2180008206435756,-0.3726611860316075,0.20758365983852603,0.2629429488810609,0.06513142683003559,1000,Augsburg
16,0.4352093269237013,0.20532478386294595,-0.1281186092318115,0.2138286066996313,0.2629429488810609,0.06513142683003559,1001,Hoffenheim
17,0.007159181007246252,0.22170336611630026,-0.3227493057870196,0.20804792065990188,0.2629429488810609,0.06513142683003559,1029,Fortuna Düsseldorf
18,0.28902095180636533,0.20839981301591418,0.4553399436844757,0.24671349843898968,0.2629429488810609,0.06513142683003559,13410,RB Leipzig
