team,id,o,os,d,ds,h,hs
Aberdeen,1,0.48643716444413326,0.40878228325259297,-0.10583865753581534,0.46411448035424907,-0.08209594460458905,0.22748864338021288
Celtic,2,0.8439973492016118,0.40008517999221654,0.5559617193261877,0.5973342049911095,-0.08209594460458905,0.22748864338021288
Dundee,3,-0.19692352246131356,0.48945529826382117,-0.30447027935730775,0.43598476332218233,-0.08209594460458905,0.22748864338021288
Hamilton Academical,4,0.13030481384604564,0.4480826554091361,-0.22744399657111564,0.4443599119418589,-0.08209594460458905,0.22748864338021288
Hearts,5,-0.40188007336187553,0.5209134410019519,-0.22857342825679466,0.4346553641344804,-0.08209594460458905,0.22748864338021288
Inverness CT,6,0.36241932802861854,0.4412130247136614,-0.056165186366537195,0.5085683442013317,-0.08209594460458905,0.22748864338021288
Kilmarnock,7,-0.0421321728821643,0.47049000899045235,-0.06483575486794028,0.4651531442464183,-0.08209594460458905,0.22748864338021288
Motherwell,8,0.24153258529079757,0.4377191350023105,-0.24355318459715752,0.43315368263651877,-0.08209594460458905,0.22748864338021288
Partick Thistle,9,-0.4861182131898348,0.5459201695947501,-0.7629436452346409,0.3848279994046921,-0.08209594460458905,0.22748864338021288
Rangers,10,0.1643909302851127,0.46573461605488625,-0.12746149004925422,0.49306615492544964,-0.08209594460458905,0.22748864338021288
Ross County,11,0.2078114095332163,0.4590724533105424,0.1343385608235215,0.5361956590156689,-0.08209594460458905,0.22748864338021288
St. Johnstone,12,-0.09155491285025213,0.47938071347549494,0.1348840445791204,0.48499506773823686,-0.08209594460458905,0.22748864338021288
