team,id,o,os,d,ds,h,hs
Belenenses,1,-0.2808011869425547,0.24068043879731593,-0.04173761497637692,0.2237091293228899,0.3290444057617999,0.06963392847254164
Benfica,2,0.5666353390636683,0.20411657226981944,0.6313186622233877,0.26811504812885567,0.3290444057617999,0.06963392847254164
Boavista,3,-0.226319807003345,0.23687623343945763,-8.760882523620687e-4,0.2234676241515663,0.3290444057617999,0.06963392847254164
Chaves,4,0.113476142035491,0.22310664362483443,-0.21979157241629785,0.2182031565677141,0.3290444057617999,0.06963392847254164
Desportivo Aves,5,-0.1889767846035365,0.23460964153992508,-0.1490003333016669,0.2191262245453826,0.3290444057617999,0.06963392847254164
Nacional,6,-0.31,0.24779327922474473,-0.31,0.21223718615451023,0.3290444057617999,0.06963392847254164
Feirense,7,-0.3408396588558192,0.24537947580512012,-0.11742088845823796,0.22176270386125402,0.3290444057617999,0.06963392847254164
Marítimo,8,-0.1919121953740281,0.23503913907507754,-0.1078164509650745,0.2208615953226554,0.3290444057617999,0.06963392847254164
Moreirense,9,-0.40293691002453896,0.24746055596011501,-0.10014043210244913,0.22136947237441792,0.3290444057617999,0.06963392847254164
Santa Clara,10,-0.31,0.24023472111538297,-0.31,0.21468799173326633,0.3290444057617999,0.06963392847254164
Portimonense,11,0.18581368049508357,0.21724159442659258,-0.33172563277156397,0.21296251586419715,0.3290444057617999,0.06963392847254164
Porto,12,0.5899865965821317,0.20240130683745375,0.8038936551155783,0.281045340670595,0.3290444057617999,0.06963392847254164
Rio Ave,13,-0.10330556110662842,0.2321862747261579,0.020544064046250185,0.2288109944491193,0.3290444057617999,0.06963392847254164
Sporting Braga,14,0.4870672165056606,0.20622404709692502,0.36093703421003354,0.24824416425255977,0.3290444057617999,0.06963392847254164
Sporting CP,15,0.3337232543263432,0.21105858677075642,0.557664938349883,0.2606051750242536,0.3290444057617999,0.06963392847254164
Tondela,16,-0.0648747150977045,0.22785534334105745,-0.13488687749808687,0.22027584945761944,0.3290444057617999,0.06963392847254164
Vitória Guimarães,17,0.07051552671877444,0.22490251740236872,-0.2629539165243567,0.21440535658436843,0.3290444057617999,0.06963392847254164
Vitória Setúbal,18,-0.09669334303288193,0.23331999782803223,-0.34709024726540266,0.21230415630672342,0.3290444057617999,0.06963392847254164
