team,id,o,os,d,ds,h,hs
AFC Bournemouth,1,-0.027896165955882516,0.21714329036698427,-0.21227261637565054,0.2048635440818056,0.2838987180241635,0.06419907619392204
Arsenal,2,0.48934089885043597,0.19746808984465747,-0.06873358142166065,0.2124881330337377,0.2838987180241635,0.06419907619392204
Brighton & Hove Albion,3,-0.2832248444613621,0.2327129652855518,-0.076493837317075,0.21233640289650674,0.2838987180241635,0.06419907619392204
Burnley,4,-0.2690418954053249,0.22859568985564468,0.2394072922979201,0.2236686994903001,0.2838987180241635,0.06419907619392204
Chelsea,5,0.28683634487868626,0.20431966440463845,0.2964787480430035,0.22889435210389447,0.2838987180241635,0.06419907619392204
Crystal Palace,6,-0.02051936885985872,0.2198269470314642,-0.1452937814107795,0.2121026040622747,0.2838987180241635,0.06419907619392204
Everton,7,-0.05195759944405559,0.2198426391032476,-0.16041268746391196,0.20767728052206558,0.2838987180241635,0.06419907619392204
Huddersfield Town,8,-0.49393019902375557,0.24374203196228025,-0.1458755061282094,0.20727436589616208,0.2838987180241635,0.06419907619392204
Leicester City,9,0.185344750154964,0.21035340486371298,-0.22280228738722085,0.20540875892294044,0.2838987180241635,0.06419907619392204
Liverpool,10,0.5955519431001725,0.19486491793082486,0.19537503541226872,0.22763810142602517,0.2838987180241635,0.06419907619392204
Manchester City,11,0.7956579398354391,0.18805481115244663,0.5253195913632089,0.2442413265145642,0.2838987180241635,0.06419907619392204
Manchester United,12,0.3133169931026217,0.20447195674972518,0.5142454612861005,0.24297538361347268,0.2838987180241635,0.06419907619392204
Newcastle United,13,-0.23634359991283146,0.22975337416790437,0.02605036817686322,0.21606624658019832,0.2838987180241635,0.06419907619392204
Southampton,14,-0.26896439097425673,0.23186275611793894,-0.10060118544489953,0.21035206280587473,0.2838987180241635,0.06419907619392204
Cardiff City,15,-0.26402022136945213,0.23045794147638635,-0.31367855386581184,0.2033125846494813,0.2838987180241635,0.06419907619392204
Wolverhampton Wanderers,16,-0.4804877668390902,0.24371875298539766,-0.06529099429095497,0.21227193021692292,0.2838987180241635,0.06419907619392204
Tottenham Hotspur,17,0.44421331053644586,0.19872884197805082,0.28078900529473155,0.22702892643316797,0.2838987180241635,0.06419907619392204
Watford,18,-0.042889536722291975,0.21880760815911493,-0.2557478618023214,0.20504486255490084,0.2838987180241635,0.06419907619392204
Fulham,19,-0.39967401825006754,0.2381910059893892,-0.11346977863963244,0.2086505655503894,0.2838987180241635,0.06419907619392204
West Ham United,20,-0.018597761302657966,0.22100548300028675,-0.2978625678470076,0.20190370180667813,0.2838987180241635,0.06419907619392204
