id,o,os,d,ds,h,hs,sw_id,name
1,0.012927719168844186,0.20604596354161278,0.3928850677386086,0.22776558366823066,0.33127706718486416,0.06475548531780136,2018,Deportivo La Coruña
2,0.19136183354201725,0.19816856627521157,0.30221898183742185,0.2235362507086452,0.33127706718486416,0.06475548531780136,2022,Osasuna
3,0.029356526876182454,0.20446260213211215,0.4230964270536621,0.22861313951450093,0.33127706718486416,0.06475548531780136,2024,Málaga
4,0.09192411318622282,0.2007881159998399,0.22485980506056508,0.2166851138758735,0.33127706718486416,0.06475548531780136,2026,Albacete
5,0.07833168158250374,0.20430367432272367,0.2466659665712693,0.2213312665110574,0.33127706718486416,0.06475548531780136,2027,Mallorca
6,0.018827671514416895,0.20547726488520807,-0.06009935445262836,0.20360218408630174,0.33127706718486416,0.06475548531780136,2030,Real Zaragoza
7,-0.09857050119090033,0.21045904251630043,-0.024956474270047643,0.20398710881550705,0.33127706718486416,0.06475548531780136,2035,Numancia
8,-0.1330865631767579,0.21228769587045307,0.2463848114673379,0.21690759421118172,0.33127706718486416,0.06475548531780136,2038,Sporting Gijón
9,0.07488426256245075,0.20383821390450083,0.278106269053733,0.21990689600948507,0.33127706718486416,0.06475548531780136,2041,Cádiz
10,0.010545241272666903,0.20787223065425364,-0.08490160594020028,0.2006936236829629,0.33127706718486416,0.06475548531780136,2043,Elche
11,-0.19706758587521522,0.21418990047181904,-0.015119850549772605,0.2056708969663286,0.33127706718486416,0.06475548531780136,2048,Tenerife
12,0.04065918346870439,0.20313322412694282,0.1989822467859003,0.21582836510536335,0.33127706718486416,0.06475548531780136,2049,Almería
13,0.006888310956667022,0.2082423197821697,-0.4958452507623894,0.18677608837806753,0.33127706718486416,0.06475548531780136,2050,Córdoba
14,-0.014463972435263582,0.2044999824784165,-0.027782878054614088,0.20237290015977166,0.33127706718486416,0.06475548531780136,2055,Las Palmas
15,-0.31077454587613845,0.22351310069768157,0.1412729040221571,0.21100553805501124,0.33127706718486416,0.06475548531780136,2085,Alcorcón
16,-0.04461305878548606,0.20812513615332653,-0.2244341372329527,0.19639748223704662,0.33127706718486416,0.06475548531780136,2096,Rayo Majadahonda
17,-0.4464344855392285,0.2328722877105507,-0.2504966230310148,0.19497026357798336,0.33127706718486416,0.06475548531780136,2099,Gimnàstic Tarragona
18,-0.013362369894619322,0.20680494993616041,-0.0020689190946392697,0.20759556195696374,0.33127706718486416,0.06475548531780136,2336,Real Oviedo
19,-0.628207622439364,0.28046213608967757,-0.03477541516188664,0.2295927753354024,0.33127706718486416,0.06475548531780136,4799,Reus Deportiu
20,0.05993676652536779,0.20375326871125962,0.5046645331509587,0.2352690967806114,0.33127706718486416,0.06475548531780136,7072,Granada
21,-0.11385747763167346,0.21321017193222666,-0.03626423570276744,0.20353778389887967,0.33127706718486416,0.06475548531780136,7073,Lugo
22,-0.1168002339003812,0.2110737989811683,0.026664493236568373,0.20668572563073315,0.33127706718486416,0.06475548531780136,14922,Extremadura UD
