team,id,o,os,d,ds,h,hs
Aarau,1,0.10812384918805686,0.25758907352724575,-0.24413011226866785,0.25417585609294646,0.28588899003446816,0.08520781967143691
Chiasso,2,-0.12722999513169905,0.266082810656737,-0.18923439092553385,0.25382554843415456,0.28588899003446816,0.08520781967143691
FC Schaffhausen,3,0.36502126398904566,0.24952852212968105,-0.06298583569352371,0.26019130444512645,0.28588899003446816,0.08520781967143691
Neuchâtel Xamax,4,0.5024962564622482,0.2452455803698086,0.16121456531353354,0.27087360894105744,0.28588899003446816,0.08520781967143691
Rapperswil-Jona,5,0.07491564322047774,0.25805968906015303,0.07542729562945932,0.262956888130618,0.28588899003446816,0.08520781967143691
Servette,6,0.11668368204236111,0.25652937908302276,0.2384153558288653,0.2690613946987368,0.28588899003446816,0.08520781967143691
Vaduz,7,0.3057462109772584,0.25266904926451567,-0.053997936447403354,0.25957740510277366,0.28588899003446816,0.08520781967143691
Wil,8,-0.194362969358154,0.2679511305836169,-0.004289555756615224,0.25919508814621856,0.28588899003446816,0.08520781967143691
Winterthur,9,-0.08050981022108254,0.2647876861715888,-0.19279662489179739,0.2546534305432019,0.28588899003446816,0.08520781967143691
Wohlen,10,-0.08346147121673712,0.26586711821361514,-0.6310924585088594,0.24378476501771212,0.28588899003446816,0.08520781967143691
