team,id,o,os,d,ds,h,hs
Castleford Tigers,1,1.2435744806025726,0.22182928929654447,-0.989354432802797,0.22434267746427924,0.27839810559823075,0.033104071263827604
Catalans Dragons,2,1.057215054838965,0.223941829043143,-1.2375635892944958,0.2225073441782029,0.27839810559823075,0.033104071263827604
Huddersfield Giants,3,0.943659521649981,0.2252276167335671,-1.270739845256213,0.22252410829814331,0.27839810559823075,0.033104071263827604
Hull FC,4,1.0930402115998492,0.22424282939489026,-1.2701850812630335,0.22274546643624724,0.27839810559823075,0.033104071263827604
Hull Kingston Rovers,5,1.0554754497458345,0.22568143210492358,-1.2690878168389124,0.22413046183516105,0.27839810559823075,0.033104071263827604
Leeds Rhinos,6,0.9862549655766653,0.2264857409049577,-1.1613828903192527,0.22491405275153992,0.27839810559823075,0.033104071263827604
Salford Red Devils,7,0.8342036328069337,0.22739855970733988,-1.2807660971387687,0.22388043571395186,0.27839810559823075,0.033104071263827604
St Helens,8,1.3883923027487977,0.2216309268981835,-0.6813131323478361,0.22628615851882125,0.27839810559823075,0.033104071263827604
Wakefield Trinity,9,1.2593445259187273,0.2221336234570951,-1.1906004610872236,0.22341626621584823,0.27839810559823075,0.033104071263827604
Warrington Wolves,10,1.2678569848965477,0.22234999301829017,-0.9344825890123939,0.22397945329830324,0.27839810559823075,0.033104071263827604
Widnes Vikings,11,0.8883781864655899,0.2277402576967112,-1.37584569042812,0.22326837880379616,0.27839810559823075,0.033104071263827604
Wigan Warriors,12,1.1956445818437036,0.2226738616379408,-0.6176354382387562,0.2269096401782179,0.27839810559823075,0.033104071263827604
