id,o,os,d,ds,h,hs,sw_id,name
1,0.4316091284576939,0.2557534614330482,-0.003316214129516171,0.268331032516353,0.11679126786411217,0.08477058235447421,2174,Basel
2,0.7501927245340939,0.2484236988072809,0.1827275703295812,0.27904531213083006,0.11679126786411217,0.08477058235447421,2175,Young Boys
3,0.08254641107172368,0.2655363540494879,-0.1935524374294649,0.2614541856395909,0.11679126786411217,0.08477058235447421,2177,St. Gallen
4,-0.31427253352782974,0.2830164624941522,-0.3644500808673854,0.25696026378212433,0.11679126786411217,0.08477058235447421,2178,Grasshopper
5,-0.05915972296447994,0.2712981539804764,-0.07179027522715944,0.26360997758598087,0.11679126786411217,0.08477058235447421,2179,Zürich
6,0.2350442404658206,0.26154178589182164,-0.20968519724812537,0.26123934406083915,0.11679126786411217,0.08477058235447421,2180,Thun
7,-0.011503193092796453,0.2701031868802224,-0.2985003246262047,0.25835108223171793,0.11679126786411217,0.08477058235447421,2182,Neuchâtel Xamax
8,0.09680492406293952,0.26508766975908626,-0.14231904129698641,0.2626519942708404,0.11679126786411217,0.08477058235447421,2189,Sion
9,0.2225837758792538,0.26256364097039014,-0.2589045435074207,0.2604718194560346,0.11679126786411217,0.08477058235447421,2193,Luzern
10,0.0846926602466098,0.26566319059485716,-0.02624801451568599,0.2670856936744646,0.11679126786411217,0.08477058235447421,2951,Lugano
