id,o,os,d,ds,h,hs,sw_id,name
1,-0.29,0.3042731794864821,-0.29,0.27319047229515414,0.24955987602952517,0.09807647026494498,3020,Fjölnir
2,-0.29,0.28479046924584167,-0.29,0.24517868468289053,0.24955987602952517,0.09807647026494498,10000,Grótta
3,0.13901775554233975,0.26439402413784524,-0.11931508292154175,0.26332130961365857,0.24955987602952517,0.09807647026494498,1134,KA
4,-0.0938345432973922,0.27467564305755815,-0.04150649251285939,0.26693930596521576,0.24955987602952517,0.09807647026494498,1136,ÍA
5,0.27632524235898615,0.2579268010204056,-0.3886533258824986,0.2523692876006831,0.24955987602952517,0.09807647026494498,1137,Fylkir
6,0.2262305604302854,0.2576614205190943,-0.15525986579350837,0.26191527820742133,0.24955987602952517,0.09807647026494498,1139,Víkingur Reykjavík
7,0.3694367292928273,0.2507979708847785,0.24011319686636878,0.28167611581392415,0.24955987602952517,0.09807647026494498,1140,KR
8,0.30729492761478616,0.2551812229953609,-0.19263984916905502,0.26152819961004925,0.24955987602952517,0.09807647026494498,1141,FH
9,0.41165346479526715,0.2505203102590726,-0.05341923071935066,0.26680089498458104,0.24955987602952517,0.09807647026494498,1142,Breidablik
10,0.2502302538869174,0.25733905387704914,-0.12842635307542108,0.26303886008184185,0.24955987602952517,0.09807647026494498,2407,Valur
11,0.30073000552685314,0.25799818679947484,-0.13389793091146918,0.26401241917122126,0.24955987602952517,0.09807647026494498,2408,Stjarnan
12,-0.03090431295312597,0.2736668945119836,0.050491928319062296,0.2730297003728236,0.24955987602952517,0.09807647026494498,2502,HK
